Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","P-core 0 VID [V]","P-core 1 VID [V]","P-core 2 VID [V]","P-core 3 VID [V]","P-core 4 VID [V]","P-core 5 VID [V]","E-core 6 VID [V]","E-core 7 VID [V]","E-core 8 VID [V]","E-core 9 VID [V]","E-core 10 VID [V]","E-core 11 VID [V]","E-core 12 VID [V]","E-core 13 VID [V]","Uncore VID [V]","SA VID [V]","Core Clocks (avg) [MHz]","P-core 0 Clock [MHz]","P-core 1 Clock [MHz]","P-core 2 Clock [MHz]","P-core 3 Clock [MHz]","P-core 4 Clock [MHz]","P-core 5 Clock [MHz]","E-core 6 Clock [MHz]","E-core 7 Clock [MHz]","E-core 8 Clock [MHz]","E-core 9 Clock [MHz]","E-core 10 Clock [MHz]","E-core 11 Clock [MHz]","E-core 12 Clock [MHz]","E-core 13 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","Core Effective Clocks (avg) [MHz]","P-core 0 T0 Effective Clock [MHz]","P-core 0 T1 Effective Clock [MHz]","P-core 1 T0 Effective Clock [MHz]","P-core 1 T1 Effective Clock [MHz]","P-core 2 T0 Effective Clock [MHz]","P-core 2 T1 Effective Clock [MHz]","P-core 3 T0 Effective Clock [MHz]","P-core 3 T1 Effective Clock [MHz]","P-core 4 T0 Effective Clock [MHz]","P-core 4 T1 Effective Clock [MHz]","P-core 5 T0 Effective Clock [MHz]","P-core 5 T1 Effective Clock [MHz]","E-core 6 T0 Effective Clock [MHz]","E-core 7 T0 Effective Clock [MHz]","E-core 8 T0 Effective Clock [MHz]","E-core 9 T0 Effective Clock [MHz]","E-core 10 T0 Effective Clock [MHz]","E-core 11 T0 Effective Clock [MHz]","E-core 12 T0 Effective Clock [MHz]","E-core 13 T0 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","P-core 0 T0 Usage [%]","P-core 0 T1 Usage [%]","P-core 1 T0 Usage [%]","P-core 1 T1 Usage [%]","P-core 2 T0 Usage [%]","P-core 2 T1 Usage [%]","P-core 3 T0 Usage [%]","P-core 3 T1 Usage [%]","P-core 4 T0 Usage [%]","P-core 4 T1 Usage [%]","P-core 5 T0 Usage [%]","P-core 5 T1 Usage [%]","E-core 6 T0 Usage [%]","E-core 7 T0 Usage [%]","E-core 8 T0 Usage [%]","E-core 9 T0 Usage [%]","E-core 10 T0 Usage [%]","E-core 11 T0 Usage [%]","E-core 12 T0 Usage [%]","E-core 13 T0 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","P-core 0 T0 Utility [%]","P-core 0 T1 Utility [%]","P-core 1 T0 Utility [%]","P-core 1 T1 Utility [%]","P-core 2 T0 Utility [%]","P-core 2 T1 Utility [%]","P-core 3 T0 Utility [%]","P-core 3 T1 Utility [%]","P-core 4 T0 Utility [%]","P-core 4 T1 Utility [%]","P-core 5 T0 Utility [%]","P-core 5 T1 Utility [%]","E-core 6 T0 Utility [%]","E-core 7 T0 Utility [%]","E-core 8 T0 Utility [%]","E-core 9 T0 Utility [%]","E-core 10 T0 Utility [%]","E-core 11 T0 Utility [%]","E-core 12 T0 Utility [%]","E-core 13 T0 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","P-core 0 Ratio [x]","P-core 1 Ratio [x]","P-core 2 Ratio [x]","P-core 3 Ratio [x]","P-core 4 Ratio [x]","P-core 5 Ratio [x]","E-core 6 Ratio [x]","E-core 7 Ratio [x]","E-core 8 Ratio [x]","E-core 9 Ratio [x]","E-core 10 Ratio [x]","E-core 11 Ratio [x]","E-core 12 Ratio [x]","E-core 13 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","P-core 0 [°C]","P-core 1 [°C]","P-core 2 [°C]","P-core 3 [°C]","P-core 4 [°C]","P-core 5 [°C]","E-core 6 [°C]","E-core 7 [°C]","E-core 8 [°C]","E-core 9 [°C]","E-core 10 [°C]","E-core 11 [°C]","E-core 12 [°C]","E-core 13 [°C]","Core Distance to TjMAX (avg) [°C]","P-core 0 Distance to TjMAX [°C]","P-core 1 Distance to TjMAX [°C]","P-core 2 Distance to TjMAX [°C]","P-core 3 Distance to TjMAX [°C]","P-core 4 Distance to TjMAX [°C]","P-core 5 Distance to TjMAX [°C]","E-core 6 Distance to TjMAX [°C]","E-core 7 Distance to TjMAX [°C]","E-core 8 Distance to TjMAX [°C]","E-core 9 Distance to TjMAX [°C]","E-core 10 Distance to TjMAX [°C]","E-core 11 Distance to TjMAX [°C]","E-core 12 Distance to TjMAX [°C]","E-core 13 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","P-core 0 Thermal Throttling [Yes/No]","P-core 1 Thermal Throttling [Yes/No]","P-core 2 Thermal Throttling [Yes/No]","P-core 3 Thermal Throttling [Yes/No]","P-core 4 Thermal Throttling [Yes/No]","P-core 5 Thermal Throttling [Yes/No]","E-core 6 Thermal Throttling [Yes/No]","E-core 7 Thermal Throttling [Yes/No]","E-core 8 Thermal Throttling [Yes/No]","E-core 9 Thermal Throttling [Yes/No]","E-core 10 Thermal Throttling [Yes/No]","E-core 11 Thermal Throttling [Yes/No]","E-core 12 Thermal Throttling [Yes/No]","E-core 13 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","P-core 0 Critical Temperature [Yes/No]","P-core 1 Critical Temperature [Yes/No]","P-core 2 Critical Temperature [Yes/No]","P-core 3 Critical Temperature [Yes/No]","P-core 4 Critical Temperature [Yes/No]","P-core 5 Critical Temperature [Yes/No]","E-core 6 Critical Temperature [Yes/No]","E-core 7 Critical Temperature [Yes/No]","E-core 8 Critical Temperature [Yes/No]","E-core 9 Critical Temperature [Yes/No]","E-core 10 Critical Temperature [Yes/No]","E-core 11 Critical Temperature [Yes/No]","E-core 12 Critical Temperature [Yes/No]","E-core 13 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","P-core 0 Power Limit Exceeded [Yes/No]","P-core 1 Power Limit Exceeded [Yes/No]","P-core 2 Power Limit Exceeded [Yes/No]","P-core 3 Power Limit Exceeded [Yes/No]","P-core 4 Power Limit Exceeded [Yes/No]","P-core 5 Power Limit Exceeded [Yes/No]","E-core 6 Power Limit Exceeded [Yes/No]","E-core 7 Power Limit Exceeded [Yes/No]","E-core 8 Power Limit Exceeded [Yes/No]","E-core 9 Power Limit Exceeded [Yes/No]","E-core 10 Power Limit Exceeded [Yes/No]","E-core 11 Power Limit Exceeded [Yes/No]","E-core 12 Power Limit Exceeded [Yes/No]","E-core 13 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","VDDQ TX Voltage [V]","VR VCC Current (SVID IOUT) [A]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit (Static) [W]","PL1 Power Limit (Dynamic) [W]","PL2 Power Limit (Static) [W]","PL2 Power Limit (Dynamic) [W]","Current cTDP Level []","Package C2 Residency [%]","Core C0 Residency (avg) [%]","P-core 0 T0 C0 Residency [%]","P-core 0 T1 C0 Residency [%]","P-core 1 T0 C0 Residency [%]","P-core 1 T1 C0 Residency [%]","P-core 2 T0 C0 Residency [%]","P-core 2 T1 C0 Residency [%]","P-core 3 T0 C0 Residency [%]","P-core 3 T1 C0 Residency [%]","P-core 4 T0 C0 Residency [%]","P-core 4 T1 C0 Residency [%]","P-core 5 T0 C0 Residency [%]","P-core 5 T1 C0 Residency [%]","E-core 6 T0 C0 Residency [%]","E-core 7 T0 C0 Residency [%]","E-core 8 T0 C0 Residency [%]","E-core 9 T0 C0 Residency [%]","E-core 10 T0 C0 Residency [%]","E-core 11 T0 C0 Residency [%]","E-core 12 T0 C0 Residency [%]","E-core 13 T0 C0 Residency [%]","Core C1 Residency (avg) [%]","P-core 0 C1 Residency [%]","P-core 1 C1 Residency [%]","P-core 2 C1 Residency [%]","P-core 3 C1 Residency [%]","P-core 4 C1 Residency [%]","P-core 5 C1 Residency [%]","E-core 6 C1 Residency [%]","E-core 7 C1 Residency [%]","E-core 8 C1 Residency [%]","E-core 9 C1 Residency [%]","E-core 10 C1 Residency [%]","E-core 11 C1 Residency [%]","E-core 12 C1 Residency [%]","E-core 13 C1 Residency [%]","Core C6 Residency (avg) [%]","P-core 0 C6 Residency [%]","P-core 1 C6 Residency [%]","P-core 2 C6 Residency [%]","P-core 3 C6 Residency [%]","P-core 4 C6 Residency [%]","P-core 5 C6 Residency [%]","E-core 6 C6 Residency [%]","E-core 7 C6 Residency [%]","E-core 8 C6 Residency [%]","E-core 9 C6 Residency [%]","E-core 10 C6 Residency [%]","E-core 11 C6 Residency [%]","E-core 12 C6 Residency [%]","E-core 13 C6 Residency [%]","Core C7 Residency (avg) [%]","P-core 0 C7 Residency [%]","P-core 1 C7 Residency [%]","P-core 2 C7 Residency [%]","P-core 3 C7 Residency [%]","P-core 4 C7 Residency [%]","P-core 5 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax PL4 SVID DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","IA: Thermal Velocity Boost [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage  ICCmax  PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: Thermal Event [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage  ICCmax  PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","PCH Temperature [°C]","CPU [RPM]","GPU [RPM]","GPU [RPM]","SPD Hub Temperature [°C]","VDD (SWA) Voltage [V]","VDDQ (SWB) Voltage [V]","VPP (SWC) Voltage [V]","1.8V VOUT Voltage [V]","1.0V VOUT Voltage [V]","VIN Voltage [V]","Total Power [W]","PMIC High Temperature [Yes/No]","PMIC Over Voltage [Yes/No]","PMIC Under Voltage [Yes/No]","SPD Hub Temperature [°C]","VDD (SWA) Voltage [V]","VDDQ (SWB) Voltage [V]","VPP (SWC) Voltage [V]","1.8V VOUT Voltage [V]","1.0V VOUT Voltage [V]","VIN Voltage [V]","Total Power [W]","PMIC High Temperature [Yes/No]","PMIC Over Voltage [Yes/No]","PMIC Under Voltage [Yes/No]","Drive Temperature [°C]","Drive Temperature 2 [°C]","Drive Remaining Life [%]","Drive Available Spare [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Temperature 3 [°C]","Drive Remaining Life [%]","Drive Available Spare [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Memory Junction Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU Thermal Limit [°C]","GPU Core Voltage [V]","GPU Rail Voltages (avg) [V]","GPU FBVDD Input Voltage [V]","GPU 12VHPWR Voltage [V]","GPU Power [W]","GPU Rail Powers (avg) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU FBVDD Input Power [W]","GPU 12VHPWR Power [W]","GPU PCIe +3.3V Input Power (est) [W]","GPU Input PP Source Power (sum) [W]","GPU Core (NVVDD) Output Power [W]","GPU Core (NVVDD) Output Power [W]","GPU Power Limit (rated) [W]","GPU Power Limit (max) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Crossbar Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usages (avg) [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU VR Usage [%]","GPU Performance Limiters (avg) [Yes/No]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","PCI Express Error Counters (avg) []","Receiver Errors []","Replay Count []","Replay Rollover Count []","Bad DLLP Count []","Bad TLP Count []","LCRC Error Count []","NAKs Sent Count []","NAKs Received Count []","Recovery Count []","Correctable Error Count []","Non-Fatal Error Count []","Fatal Error Count []","Unsupported Request Count []","PCIe Lane 0 Errors []","PCIe Lane 1 Errors []","PCIe Lane 2 Errors []","PCIe Lane 3 Errors []","PCIe Lane 4 Errors []","PCIe Lane 5 Errors []","PCIe Lane 6 Errors []","PCIe Lane 7 Errors []","PCIe Lane 8 Errors []","PCIe Lane 9 Errors []","PCIe Lane 10 Errors []","PCIe Lane 11 Errors []","PCIe Lane 12 Errors []","PCIe Lane 13 Errors []","PCIe Lane 14 Errors []","PCIe Lane 15 Errors []","GPU Memory Available [MB]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Core Temperature [°C]","iGPU VID [V]","IGPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Total Usage [%]","GPU Computing Usage [%]","GPU Media Engine Usage [%]","GPU D3D Utilizations (avg) [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Copy Engine Usage [%]","GPU Memory Usage [%]","GPU Memory Allocated [MB]","GPU Memory Available [MB]","GPU D3D Memory Dynamic [MB]","GPU Throttle Reasons (avg) [Yes/No]","Avg. Power (PL1) [Yes/No]","Burst Power (PL2) [Yes/No]","Current (PL4) [Yes/No]","Thermal [Yes/No]","Power Supply [Yes/No]","Software Limit [Yes/No]","Hardware Limit [Yes/No]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Charge Rate [W]","Wear Level [%]","Framerate [FPS]","Framerate 1% Low [FPS]","Framerate 0.1% Low [FPS]","Frame Time [ms]","Framerate Presented (avg) [FPS]","Framerate Presented (99%) [FPS]","Framerate Presented (1%) [FPS]","Framerate Presented (0.1%) [FPS]","Framerate Presented (1% low) [FPS]","Framerate Presented (0.1% low) [FPS]","Framerate Displayed (avg) [FPS]","Framerate Displayed (99%) [FPS]","Framerate Displayed (1%) [FPS]","Framerate Displayed (0.1%) [FPS]","Framerate Displayed (1% low) [FPS]","Framerate Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
9.6.2026,13:54:11.173,16087,32681,32.9,12775,19609,39.4,11.5,16384,1886,1.201,1.219,1.194,1.204,1.212,1.177,1.172,1.177,1.187,1.207,1.217,1.204,1.214,1.204,1.231,1.066,0.788,3042.6,4489.0,4489.0,4688.5,4888.0,4688.5,4489.0,1097.3,3591.2,1097.3,2194.6,1097.3,3591.2,1097.3,1097.3,99.8,3890.5,136.6,59.3,0.4,57.7,0.3,2.1,381.0,407.7,0.3,0.6,54.5,66.3,0.2,8.1,15.8,0.2,0.2,137.7,507.1,518.6,513.1,65.9,15.8,2.1,0.0,1.8,0.5,45.6,15.1,13.4,42.4,47.2,3.0,3.0,0.0,1.9,1.9,0.5,0.0,10.4,41.8,42.5,42.3,47.2,15.8,100.0,6.7,2.4,0.0,2.3,0.0,0.2,15.3,16.5,0.0,0.0,2.3,2.7,0.0,0.5,0.9,0.0,0.0,7.5,27.3,27.8,27.3,6.7,30.5,45.0,45.0,47.0,49.0,47.0,45.0,11.0,36.0,11.0,22.0,11.0,36.0,11.0,11.0,39.0,54,54,52,57,56,51,51,53,53,53,53,56,56,55,56,46,46,48,43,44,49,49,47,47,47,47,44,44,45,44,68,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,54,57,1.100,1.688,7.828,2.109,0.001,4.416,0.431,175.0,175.0,175.0,175.0,0,0.1,8.5,1.7,0.0,1.4,0.0,0.1,14.8,13.1,0.0,0.0,1.9,1.8,0.0,0.7,1.4,0.0,0.0,9.2,41.0,41.9,41.4,1.9,3.3,2.5,6.0,5.7,3.1,2.7,0.0,0.0,0.0,0.0,1.4,0.4,0.9,0.3,47.3,0.0,0.0,3.2,1.1,0.0,0.0,99.2,98.5,100.0,100.0,88.9,57.7,56.5,57.7,87.8,94.3,95.8,72.8,75.3,93.8,94.6,2394.1,24.00,36,35,35,68,103,383,2,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,87.0,2580,1980,2460,56.0,1.095,1.110,1.800,1.815,0.990,5.110,0.625,No,No,No,56.8,1.095,1.110,1.800,1.815,0.990,5.110,0.875,No,No,No,48,48,94.0,100.0,No,No,32156,47969,36,70,99.0,100.0,No,No,1844,3246,0.4,0.9,1.3,0.124,0.265,78049,49944,0.0,0.0,0.0,0.000,0.000,164001,82786,52.8,58.0,60.1,83.0,0.870,20.775,20.782,20.768,20.708,8.481,9.508,6.588,16.116,3.000,9.606,7.293,7.253,100.000,140.000,2175.0,2150.2,915.0,2175.0,975.0,0.0,0.0,0.0,0.0,13.1,0.3,1.4,0.0,0.0,0.0,Yes,No,No,No,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7117,1071,838,72,16.0,58,0.302,11.010,500.0,2394.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,127,16065,127,No,No,No,No,No,No,No,No,16.746,68.277,100.0,0.000,24.1,0,0,0,0.0,41.9,284.6,2.9,2.0,1.9,1.9,41.9,166.8,2.9,2.0,1.9,1.9,23.85,345.76,3.51,2.26,526.74,526.74,0.41,23.43,23.85,0.00,14.44,649,8,0.0,0.0,0,0,0.0,0.0,0,
9.6.2026,13:54:13.174,16090,32677,32.9,12766,19618,39.4,11.5,16384,1886,1.035,0.803,1.189,1.214,1.214,0.794,0.795,1.090,1.090,1.090,1.100,1.110,1.110,0.794,1.096,0.746,0.786,3042.6,2294.4,4688.5,4888.0,4888.0,2294.4,2294.4,3591.2,3591.2,3591.2,3591.2,1097.3,3591.2,1097.3,1097.3,99.8,1695.9,231.9,194.4,2.1,170.1,1.1,54.5,688.6,808.4,0.4,2.2,97.5,94.7,0.1,58.8,30.4,0.9,4.9,427.2,584.3,720.1,697.1,138.0,14.1,8.2,2.7,4.7,0.0,15.8,12.2,23.2,0.0,0.5,1.6,0.0,0.4,4.2,2.3,0.0,0.8,36.6,47.8,60.8,59.3,60.8,14.1,100.0,11.1,8.5,0.1,7.0,0.1,2.3,27.7,32.3,0.0,0.1,4.1,4.1,0.0,3.2,1.6,0.1,0.3,22.9,31.5,38.5,37.2,11.1,30.5,23.0,47.0,49.0,49.0,23.0,23.0,36.0,36.0,36.0,36.0,11.0,36.0,11.0,11.0,17.0,51,51,53,51,47,50,49,51,51,51,51,54,54,52,54,49,49,47,49,53,50,51,49,49,49,49,46,46,48,46,67,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,54,58,1.100,11.813,10.357,4.677,0.000,4.384,0.437,175.0,175.0,175.0,175.0,0,0.0,14.0,8.6,0.1,5.1,0.1,2.4,21.5,23.6,0.0,0.1,2.9,2.9,0.0,5.3,2.6,0.0,0.4,36.4,48.0,60.5,59.1,5.4,21.5,12.3,14.6,9.5,6.8,8.7,0.0,0.0,0.0,0.0,0.0,2.3,0.1,0.0,41.7,0.0,0.0,1.5,1.8,0.0,0.0,94.4,97.2,99.9,99.5,62.9,48.3,38.3,40.0,72.2,65.0,80.6,54.4,59.1,88.1,85.9,2394.1,24.00,36,35,35,68,103,383,2,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,87.0,2520,2040,2460,56.0,1.095,1.110,1.800,1.815,0.990,5.110,0.375,No,No,No,56.8,1.095,1.110,1.800,1.815,0.990,5.110,0.875,No,No,No,48,48,94.0,100.0,No,No,32156,47969,36,70,99.0,100.0,No,No,1844,3246,2.2,5.2,7.4,0.611,8.122,78050,49960,0.0,0.0,0.0,0.000,0.000,164001,82786,52.9,58.0,60.1,83.0,0.870,20.762,20.768,20.755,21.089,9.312,9.274,8.702,17.995,3.000,11.719,7.229,7.263,100.000,140.000,2175.0,2150.2,1875.0,2175.0,1890.0,0.0,0.0,0.0,0.0,13.1,0.0,0.1,0.0,0.0,0.0,Yes,No,No,No,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7117,1071,838,72,16.0,58,0.305,7.273,550.0,2394.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,127,16065,127,No,No,No,No,No,No,No,No,16.746,68.277,100.0,0.000,24.1,0,0,0,0.0,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,78.26,78.26,78.26,78.26,78.26,78.26,1.07,77.04,77.91,0.34,0.00,649,8,0.0,0.0,0,0,0.0,0.0,0,
9.6.2026,13:54:15.171,15914,32854,32.6,12617,19766,38.9,11.5,16384,1885,0.797,0.814,0.819,0.799,0.800,0.790,0.790,0.745,0.805,0.800,0.800,0.805,0.790,0.799,0.799,0.751,0.786,1973.7,2394.1,2394.1,2394.1,2294.4,2294.4,2294.4,1097.3,2294.4,2294.4,2294.4,2294.4,1097.3,1097.3,1097.3,99.8,1795.6,139.5,121.1,0.5,71.9,3.1,387.8,0.2,326.5,0.2,0.8,0.2,30.8,0.2,50.0,12.7,17.2,3.3,431.8,108.2,558.4,664.4,64.2,10.7,6.9,0.0,4.5,0.0,12.6,5.1,12.0,4.4,0.0,0.0,5.6,0.0,4.5,1.0,1.5,0.2,38.2,9.5,49.3,59.3,59.3,10.7,100.0,7.0,6.0,0.0,3.7,0.2,15.7,0.0,13.3,0.0,0.0,0.0,1.4,0.0,2.7,0.7,0.9,0.2,23.1,5.8,29.9,35.7,7.0,19.8,24.0,24.0,24.0,23.0,23.0,23.0,11.0,23.0,23.0,23.0,23.0,11.0,11.0,11.0,18.0,52,52,51,52,48,50,48,53,53,53,53,52,52,52,54,48,48,49,48,52,50,52,47,47,47,47,48,48,48,46,68,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,52,57,1.100,10.969,7.341,1.699,0.001,4.350,0.428,175.0,175.0,175.0,175.0,0,0.0,10.1,7.0,0.0,4.6,0.1,12.8,0.0,12.2,0.0,0.1,0.0,1.3,0.0,4.5,1.1,1.5,0.3,38.4,9.5,49.0,58.7,2.4,9.3,10.2,4.8,8.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,95.3,98.8,98.4,99.6,60.8,90.2,50.0,40.4,85.0,79.3,82.1,77.5,74.9,99.8,96.5,997.6,10.00,22,15,15,28,103,160,2,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,87.0,2520,2040,2460,56.0,1.095,1.110,1.800,1.815,0.990,5.110,0.625,No,No,No,56.8,1.095,1.110,1.800,1.815,0.990,5.110,1.000,No,No,No,48,48,94.0,100.0,No,No,32156,47969,35,70,99.0,100.0,No,No,1844,3246,3.1,5.9,9.0,0.734,6.020,78051,49971,0.0,0.0,0.0,0.000,0.000,164001,82786,53.0,58.0,60.2,83.0,0.870,20.764,20.769,20.759,21.182,9.350,9.385,8.723,18.102,3.000,11.725,7.229,7.286,100.000,140.000,2175.0,2150.2,1875.0,2175.0,1890.0,1.0,0.0,0.0,0.0,13.1,0.1,0.2,0.0,0.0,0.0,Yes,No,No,No,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7117,1071,838,72,16.0,57,0.302,7.347,550.0,997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,127,16065,127,No,No,No,No,No,No,No,No,16.746,68.277,100.0,0.000,24.1,0,0,0,0.0,16.6,447.6,1.1,0.8,0.8,0.8,16.6,167.3,1.1,0.8,0.8,0.8,60.34,921.59,2.23,0.69,1252.59,1252.59,0.41,59.93,60.34,0.00,97.31,649,8,0.5,1.6,0,0,0.0,0.0,0,
